"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,10,"500","PPMI","glmnet",0.347103877402945,0.560172356562387
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,10,"500","PPMI","glmnet",0.328900168794467,0.556838580601374
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,10,"500","PPMI","glmnet",0.314538384007496,0.457005776838879
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,10,"500","PPMI","glmnet",0.358665249794803,0.485670995670996
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,10,"500","PPMI","glmnet",0.375817374904896,0.485903941704181
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,10,"500","PPMI","glmnet",0.306927438700492,0.47984054275193
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,10,"500","PPMI","glmnet",0.392381224277789,0.442796119912568
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,10,"500","PPMI","glmnet",0.37530250430728,0.45401049002851
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,10,"500","PPMI","glmnet",0.350945635957606,0.443393836778416
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,10,"500","PPMI","glmnet",0.346772535419074,0.443393836778416
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,10,"500","PPMI","glmnet",0.358664653746106,0.471966154948349
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,10,"500","PPMI","glmnet",0.307748316029068,0.439646985401949
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,10,"500","PPMI","glmnet",0.362751576034497,0.509668278463573
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,10,"500","PPMI","glmnet",0.322975126167614,0.509668278463573
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,10,"500","PPMI","glmnet",0.366896167962669,0.452885275460421
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,10,"500","PPMI","glmnet",0.310728482046937,0.452885275460421
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,10,"500","PPMI","glmnet",0.356962465846987,0.51410717426461
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,10,"500","PPMI","glmnet",0.339759048374843,0.51410717426461
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,10,"500","PPMI","glmnet",0.333670829775294,0.459698117625274
