"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"0","PPMI","glmnet",0.508476624965728,0.691598401598402
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"0","PPMI","glmnet",0.335003206882912,0.554347089063716
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"0","PPMI","glmnet",0.318840478423019,0.531572686363257
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"0","PPMI","glmnet",0.288244213725627,0.559594630593444
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"0","PPMI","glmnet",0.341375424951128,0.547833143999689
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"0","PPMI","glmnet",0.309938908352584,0.561989734444372
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"0","PPMI","glmnet",0.300475767554753,0.511167650663739
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"0","PPMI","glmnet",0.302948694871387,0.554098250863966
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"0","PPMI","glmnet",0.316381876596073,0.537465192871678
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"0","PPMI","glmnet",0.360117389893299,0.565164078459265
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"0","PPMI","glmnet",0.332796978596562,0.569520788526084
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"0","PPMI","glmnet",0.303355872451415,0.533884134950249
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"0","PPMI","glmnet",0.339282989528378,0.565895744467094
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"0","PPMI","glmnet",0.350296238886059,0.565975949049277
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"0","PPMI","glmnet",0.341083805612995,0.621630432265933
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"0","PPMI","glmnet",0.312165445334499,0.548195922770174
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"0","PPMI","glmnet",0.306223091491571,0.541523010280387
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"0","PPMI","glmnet",0.357707017671382,0.570785468360862
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"0","PPMI","glmnet",0.326832271124952,0.548132540261187
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"0","PPMI","glmnet",0.347156438848875,0.554933797171262
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"0","PPMI","glmnet",0.300346536998351,0.526901143241154
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"10","PPMI","glmnet",0.5509535216588,0.695976890284119
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"10","PPMI","glmnet",0.51717747630051,0.689296702703914
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"10","PPMI","glmnet",0.518485210422628,0.616125541125541
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"10","PPMI","glmnet",0.469859808146358,0.603268398268398
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"10","PPMI","glmnet",0.543497918087411,0.695023391674079
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"10","PPMI","glmnet",0.508155231907847,0.680854208921672
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"10","PPMI","glmnet",0.527294304582382,0.669464179005013
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"10","PPMI","glmnet",0.517197094020028,0.696722146776785
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"10","PPMI","glmnet",0.526233745227493,0.677034632034632
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"10","PPMI","glmnet",0.500759263076594,0.67461038961039
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"10","PPMI","glmnet",0.533821555040788,0.654590721174797
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"10","PPMI","glmnet",0.499660229662612,0.654590721174797
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"10","PPMI","glmnet",0.486426105887317,0.672751883127649
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"10","PPMI","glmnet",0.511074931626004,0.662175341523499
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"10","PPMI","glmnet",0.590857115489077,0.711948051948052
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"10","PPMI","glmnet",0.501849086745106,0.69517316017316
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"10","PPMI","glmnet",0.51962546221502,0.690476190476191
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"10","PPMI","glmnet",0.485727847540927,0.690476190476191
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"10","PPMI","glmnet",0.504852064220682,0.67486013986014
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"10","PPMI","glmnet",0.487953082191758,0.676570096570097
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"10","PPMI","glmnet",0.300456986628604,0.55050850285652
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"10","PPMI","glmnet",0.290318256335019,0.525015076047535
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"10","PPMI","glmnet",0.288357957431692,0.561449225703112
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"10","PPMI","glmnet",0.305945677475986,0.534494168155097
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"10","PPMI","glmnet",0.310527344260912,0.541751926794724
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"10","PPMI","glmnet",0.256414165671941,0.492703749536923
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"10","PPMI","glmnet",0.294080368039184,0.532245869335773
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"10","PPMI","glmnet",0.269779053017848,0.49498350320375
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"10","PPMI","glmnet",0.321593386322897,0.567321069189689
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"10","PPMI","glmnet",0.311899641180532,0.541673620971858
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"10","PPMI","glmnet",0.279181580670357,0.542857142857143
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"10","PPMI","glmnet",0.312057933479142,0.553966895243927
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"10","PPMI","glmnet",0.319881674931097,0.555622238895265
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"10","PPMI","glmnet",0.316528459061161,0.565285649504864
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"10","PPMI","glmnet",0.296037986245292,0.528860473074279
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"10","PPMI","glmnet",0.264048905244281,0.510279923157111
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"10","PPMI","glmnet",0.327209756274218,0.559995802647063
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"10","PPMI","glmnet",0.303925117171841,0.543928931330459
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"10","PPMI","glmnet",0.363100664395377,0.552796186965087
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"10","PPMI","glmnet",0.275313002688791,0.50894999751293
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"50","PPMI","glmnet",0.514182459103174,0.732786992124342
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"50","PPMI","glmnet",0.538186109484677,0.722274291973087
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"50","PPMI","glmnet",0.482191286539207,0.610912539641186
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"50","PPMI","glmnet",0.470703487747958,0.590238095238095
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"50","PPMI","glmnet",0.592026023745595,0.73001650615339
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"50","PPMI","glmnet",0.549578745890201,0.757508385058229
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"50","PPMI","glmnet",0.525905360542449,0.67221359098372
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"50","PPMI","glmnet",0.522712232334445,0.67221359098372
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"50","PPMI","glmnet",0.496091443185694,0.675649350649351
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"50","PPMI","glmnet",0.545646220503609,0.677337662337662
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"50","PPMI","glmnet",0.502340288992087,0.665386912748088
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"50","PPMI","glmnet",0.509670028415892,0.669755439355353
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"50","PPMI","glmnet",0.487392897004501,0.681193441569207
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"50","PPMI","glmnet",0.533132041037556,0.681193441569207
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"50","PPMI","glmnet",0.540485356377578,0.727662337662338
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"50","PPMI","glmnet",0.515559306659794,0.736645021645022
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"50","PPMI","glmnet",0.52379177339077,0.717121212121212
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"50","PPMI","glmnet",0.520600311912055,0.691774891774892
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"50","PPMI","glmnet",0.544438024384789,0.718474858474858
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"50","PPMI","glmnet",0.523351711107827,0.691478521478522
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"50","PPMI","glmnet",0.308323389889699,0.497407261123233
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"50","PPMI","glmnet",0.271385178513652,0.51339950645991
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"50","PPMI","glmnet",0.280027734669169,0.511938085167605
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"50","PPMI","glmnet",0.299398395198446,0.524131883699346
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"50","PPMI","glmnet",0.28764336895218,0.518359458962759
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"50","PPMI","glmnet",0.282388536072703,0.500530122939855
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"50","PPMI","glmnet",0.282626956367345,0.522348735543355
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"50","PPMI","glmnet",0.270447631117183,0.506726755315104
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"50","PPMI","glmnet",0.300773123535022,0.557152846454976
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"50","PPMI","glmnet",0.310974040874491,0.540972655939437
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"50","PPMI","glmnet",0.291038503660889,0.512526863291041
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"50","PPMI","glmnet",0.300673748795298,0.526538994602801
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"50","PPMI","glmnet",0.278799319275366,0.556840974043201
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"50","PPMI","glmnet",0.319643636830439,0.561797475756329
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"50","PPMI","glmnet",0.299230190295439,0.527485187356184
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"50","PPMI","glmnet",0.279041242476466,0.536245132357695
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"50","PPMI","glmnet",0.305050403251969,0.503422275903556
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"50","PPMI","glmnet",0.291610660540999,0.515437052165079
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"50","PPMI","glmnet",0.345871619646676,0.522493026403725
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"50","PPMI","glmnet",0.263974480582019,0.485690355130643
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"100","PPMI","glmnet",0.614457752720595,0.724534590668774
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"100","PPMI","glmnet",0.555834011414958,0.762853246710467
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"100","PPMI","glmnet",0.561371069501213,0.698524047574128
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"100","PPMI","glmnet",0.557469004595763,0.709069264069264
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"100","PPMI","glmnet",0.653504104506215,0.751520727678083
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"100","PPMI","glmnet",0.585929383850272,0.741773937011664
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"100","PPMI","glmnet",0.584834854901062,0.722876148242002
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"100","PPMI","glmnet",0.617227158258944,0.774395686046374
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"100","PPMI","glmnet",0.53997736061019,0.771299929247026
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"100","PPMI","glmnet",0.615596224412867,0.778203463203463
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"100","PPMI","glmnet",0.576831619869918,0.756387870471827
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"100","PPMI","glmnet",0.595307060059702,0.741815301716922
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"100","PPMI","glmnet",0.587704920827067,0.718525108560572
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"100","PPMI","glmnet",0.559391164037142,0.723135234207893
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"100","PPMI","glmnet",0.604407338252543,0.736670523234828
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"100","PPMI","glmnet",0.592403208707047,0.742077922077922
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"100","PPMI","glmnet",0.593804600231356,0.689372294372294
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"100","PPMI","glmnet",0.59682261431191,0.726948051948052
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"100","PPMI","glmnet",0.570288766636819,0.710990675990676
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"100","PPMI","glmnet",0.576352750214671,0.734828504828505
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"100","PPMI","glmnet",0.3178045417886,0.513917151207956
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"100","PPMI","glmnet",0.287212390538732,0.512542580409831
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"100","PPMI","glmnet",0.309696198883599,0.518767423188137
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"100","PPMI","glmnet",0.323122357851115,0.518544613559654
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"100","PPMI","glmnet",0.32582906868084,0.546359293916748
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"100","PPMI","glmnet",0.307715591825408,0.525262901572788
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"100","PPMI","glmnet",0.297263133538548,0.53853836500638
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"100","PPMI","glmnet",0.303305691910891,0.532507622653183
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"100","PPMI","glmnet",0.321526752131324,0.57011446503485
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"100","PPMI","glmnet",0.323757481119579,0.532669040961823
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"100","PPMI","glmnet",0.317121277201201,0.534200602732714
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"100","PPMI","glmnet",0.326239416643102,0.545472520537733
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"100","PPMI","glmnet",0.297331445247018,0.562420982019833
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"100","PPMI","glmnet",0.326863720575674,0.575826491679367
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"100","PPMI","glmnet",0.297208255134717,0.54839288262276
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"100","PPMI","glmnet",0.29226303507509,0.527811935983194
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"100","PPMI","glmnet",0.309576946221725,0.540417788370706
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"100","PPMI","glmnet",0.335746021494209,0.537128414472349
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"100","PPMI","glmnet",0.353314713502254,0.533632476268827
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"100","PPMI","glmnet",0.300580638934002,0.506164952916042
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"500","PPMI","glmnet",0.433892691398347,0.59272076669854
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"500","PPMI","glmnet",0.443167077140826,0.60174356418647
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"500","PPMI","glmnet",0.360461017257321,0.490840307476201
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"500","PPMI","glmnet",0.435015707404913,0.508809523809524
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"500","PPMI","glmnet",0.426134979562857,0.565416563101189
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"500","PPMI","glmnet",0.349091048565681,0.565416563101189
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"500","PPMI","glmnet",0.409617684646633,0.552623708979755
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"500","PPMI","glmnet",0.420220434551265,0.552623708979755
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"500","PPMI","glmnet",0.393717044056624,0.572926771791999
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"500","PPMI","glmnet",0.381984161273576,0.572926771791999
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"500","PPMI","glmnet",0.393981658334023,0.543482991628687
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"500","PPMI","glmnet",0.422134713143935,0.561570035868244
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"500","PPMI","glmnet",0.478203202587617,0.531551842048038
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"500","PPMI","glmnet",0.392530024732836,0.531551842048038
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"500","PPMI","glmnet",0.483441107124659,0.633902533147143
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"500","PPMI","glmnet",0.410700310112024,0.629545454545455
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"500","PPMI","glmnet",0.400977987968116,0.563408722521989
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"500","PPMI","glmnet",0.388641081218933,0.563408722521989
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"500","PPMI","glmnet",0.435132689622317,0.570536991546752
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"500","PPMI","glmnet",0.403995515744829,0.570536991546752
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"500","PPMI","glmnet",0.204128782082393,0.380796665635632
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"500","PPMI","glmnet",0.179382025452111,0.39169035795682
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"500","PPMI","glmnet",0.202996148090249,0.409829952162025
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"500","PPMI","glmnet",0.198102284733507,0.405244027180131
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"500","PPMI","glmnet",0.195220017384169,0.417553266367285
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"500","PPMI","glmnet",0.196986331532472,0.423919091044213
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"500","PPMI","glmnet",0.258798059662778,0.398858197080727
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"500","PPMI","glmnet",0.217543139199062,0.382607014578453
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"500","PPMI","glmnet",0.202324517951262,0.429592993397964
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"500","PPMI","glmnet",0.192925047642031,0.411251490078738
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"500","PPMI","glmnet",0.208655435016526,0.408410001611004
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"500","PPMI","glmnet",0.207292744463773,0.421655050360914
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"500","PPMI","glmnet",0.199481642678998,0.429096939857788
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"500","PPMI","glmnet",0.200001693547407,0.442573604310432
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"500","PPMI","glmnet",0.20350735211664,0.407052102286469
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"500","PPMI","glmnet",0.204704209696004,0.41154326567486
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"500","PPMI","glmnet",0.211102165935221,0.393511666450432
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"500","PPMI","glmnet",0.188328973522511,0.408090122928201
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"500","PPMI","glmnet",0.196408862253473,0.422219074406403
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"500","PPMI","glmnet",0.203515723633139,0.384525781850331
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"1000","PPMI","glmnet",0.257300620485643,0.393608423086661
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"1000","PPMI","glmnet",0.27056242287345,0.452883989876887
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"1000","PPMI","glmnet",0.223638628247305,0.373950467086501
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"1000","PPMI","glmnet",0.361506575885188,0.36452380952381
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"1000","PPMI","glmnet",0.316340761512018,0.349972222685783
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1221,20,"1000","PPMI","glmnet",0.296313365476385,0.326665315958836
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"1000","PPMI","glmnet",0.31455644986214,0.458861058403657
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1331,20,"1000","PPMI","glmnet",0.310266024376304,0.405793486050388
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"1000","PPMI","glmnet",0.220268447638498,0.322175137692146
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1441,20,"1000","PPMI","glmnet",0.75067908783735,0.370735930735931
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"1000","PPMI","glmnet",0.254410226899471,0.404262329510351
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1551,20,"1000","PPMI","glmnet",0.259735506276449,0.385092547383759
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"1000","PPMI","glmnet",0.36487566459826,0.343249675411902
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1661,20,"1000","PPMI","glmnet",0.262579883599007,0.362997358116222
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"1000","PPMI","glmnet",0.300112116955419,0.348747200952383
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1771,20,"1000","PPMI","glmnet",0.336771648649819,0.455606060606061
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"1000","PPMI","glmnet",0.409408322996056,0.50727172926105
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1881,20,"1000","PPMI","glmnet",0.255002868331192,0.422878787878788
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"1000","PPMI","glmnet",0.277607224798996,0.351824850251923
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1991,20,"1000","PPMI","glmnet",0.316392253745722,0.396858141858142
"norm","python","UnTagged","Aware","all","coha","elastic",211,1001,20,"1000","PPMI","glmnet",0.128295314138101,0.257807833597578
"plus","python","UnTagged","Aware","all","coha","elastic",210,1001,20,"1000","PPMI","glmnet",0.110134447317453,0.293973226570286
"norm","python","UnTagged","Aware","all","coha","elastic",211,1111,20,"1000","PPMI","glmnet",0.106883853487617,0.245898107056257
"plus","python","UnTagged","Aware","all","coha","elastic",210,1111,20,"1000","PPMI","glmnet",0.128053230879153,0.267704002336932
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,20,"1000","PPMI","glmnet",0.107947151973157,0.246538558465426
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,20,"1000","PPMI","glmnet",0.131279616073241,0.295076834204907
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,20,"1000","PPMI","glmnet",0.14429650806202,0.254835564713871
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,20,"1000","PPMI","glmnet",0.248008548887077,0.326841222844315
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,20,"1000","PPMI","glmnet",0.102414892090445,0.248238296790147
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,20,"1000","PPMI","glmnet",0.105781802319628,0.282460197764096
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,20,"1000","PPMI","glmnet",0.100218145331729,0.265344041217885
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,20,"1000","PPMI","glmnet",0.124963620179899,0.27461777102244
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,20,"1000","PPMI","glmnet",0.101036963667292,0.291675126304086
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,20,"1000","PPMI","glmnet",0.146498932230813,0.307299841162194
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,20,"1000","PPMI","glmnet",0.127104075785878,0.270928720781308
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,20,"1000","PPMI","glmnet",0.122045025387857,0.285245830460119
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,20,"1000","PPMI","glmnet",0.118040580308343,0.272398658375878
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,20,"1000","PPMI","glmnet",0.13080439870344,0.261393864517121
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,20,"1000","PPMI","glmnet",0.218122166682822,0.228201702658669
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,20,"1000","PPMI","glmnet",0.122526401818892,0.281509130785667
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,50,"0","PPMI","glmnet",0.58481556554585,0.695552113959325
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,50,"0","PPMI","glmnet",0.546840048085608,0.695552113959325
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,50,"0","PPMI","glmnet",0.533894380449039,0.608787878787879
